chrom	start	end	gene	category	width_kb	fixed_alu	ALU_count	LINE1_count	SVA_count
chr19	5621035	5625035	SAFB	Housekeeping	4.0	0	0	0	0
chr19	5622046	5626046	SAFB2	Housekeeping	4.0	0	0	0	0
chr19	5672947	5676947	RPL36	Housekeeping	4.0	3	0	0	0
chr19	6370794	6374794	ALKBH7	Housekeeping	4.0	5	0	0	0
chr19	6391981	6395981	GTF2F1	Housekeeping	4.0	4	0	0	0
chr19	6422811	6426811	KHSRP	Housekeeping	4.0	2	0	0	0
chr19	8003659	8007659	ELAVL1	Housekeeping	4.0	6	0	0	0
chr19	8306358	8310358	CD320	Housekeeping	4.0	4	0	0	0
chr19	8319158	8323158	RPS28	Housekeeping	4.0	2	0	0	0
chr19	8442767	8446767	HNRNPM	Housekeeping	4.0	6	0	0	0
chr19	9825892	9829892	UBL5	Housekeeping	4.0	5	0	0	0
chr19	9833257	9837257	PIN1	Housekeeping	4.0	4	0	0	0
chr19	10418121	10422121	CDC37	Housekeeping	4.0	0	0	0	0
chr19	10501558	10505558	KEAP1	Housekeeping	4.0	7	0	0	0
chr19	10652304	10656304	ILF3	Housekeeping	4.0	3	1	0	0
chr19	10834318	10838318	TMED1	Housekeeping	4.0	4	0	0	1
chr19	11344518	11348518	TMEM205	Housekeeping	4.0	3	0	0	0
chr19	11433284	11437284	PRKCSH	Housekeeping	4.0	6	0	0	0
chr19	11527172	11531172	ECSIT	Housekeeping	4.0	8	0	0	0
chr19	11557230	11561230	ELOF1	Housekeeping	4.0	9	1	0	0
chr19	12732684	12736684	TRIR	Housekeeping	4.0	7	0	0	0
chr19	12799800	12803800	PRDX2	Housekeeping	4.0	3	0	0	1
chr19	12879595	12883595	DNASE2	Housekeeping	4.0	9	1	0	0
chr19	12932037	12936037	FARSA	Housekeeping	4.0	5	0	0	0
chr19	12936578	12940578	CALR	Housekeeping	4.0	2	1	0	0
chr19	12943855	12947855	RAD23A	Housekeeping	4.0	4	0	0	0
chr19	12955223	12959223	GADD45GIP1	Housekeeping	4.0	8	0	0	0
chr19	13772456	13776456	C19orf53	Housekeeping	4.0	7	0	0	0
chr19	13950509	13954509	DCAF15	Housekeeping	4.0	3	0	0	0
chr19	14089036	14093036	SAMD1	Housekeeping	4.0	0	0	0	0
chr19	14417383	14421383	DDX39A	Housekeeping	4.0	8	1	0	0
chr19	14570066	14574066	NDUFB7	Housekeeping	4.0	10	0	0	0
chr19	16065021	16069021	TPM4	Housekeeping	4.0	2	0	0	0
chr19	16183380	16187380	FAM32A	Housekeeping	4.0	7	0	0	0
chr19	16570415	16574415	SLC35E1	Housekeeping	4.0	2	0	0	0
chr19	17213346	17217346	USE1	Housekeeping	4.0	5	0	0	0
chr19	17243919	17247919	NR2F6	Housekeeping	4.0	2	2	0	1
chr19	17290609	17294609	MRPL34	Housekeeping	4.0	6	0	0	0
chr19	17307518	17311518	DDA1	Housekeeping	4.0	8	0	0	0
chr19	17509636	17513636	PGLS	Housekeeping	4.0	8	0	0	0
chr19	17857910	17861910	RPL18A	Housekeeping	4.0	4	0	0	0
chr19	17931015	17935015	CCDC124	Housekeeping	4.0	6	0	0	0
chr19	18321112	18325112	LSM4	Housekeeping	4.0	3	1	0	0
chr19	18520116	18524116	ELL	Housekeeping	4.0	4	0	0	0
chr19	18542077	18546077	FKBP8	Housekeeping	4.0	5	0	0	0
chr19	18555762	18559762	KXD1	Housekeeping	4.0	6	1	0	0
chr19	18569730	18573730	UBA52	Housekeeping	4.0	6	0	0	0
chr19	18917387	18921387	COPE	Housekeeping	4.0	4	0	0	0
chr19	18917705	18921705	DDX49	Housekeeping	4.0	3	0	0	0
chr19	19318829	19322829	MAU2	Housekeeping	4.0	4	0	0	0
chr19	32579190	32583190	PDCD5	Housekeeping	4.0	3	0	0	0
chr19	34170504	34174504	LSM14A	Housekeeping	4.0	3	0	0	0
chr19	35266962	35270962	USF2	Housekeeping	4.0	0	0	0	0
chr19	35627030	35631030	RBM42	Housekeeping	4.0	6	0	0	0
chr19	36113213	36117213	POLR2I	Housekeeping	4.0	1	0	0	0
chr19	36137953	36141953	CAPNS1	Housekeeping	4.0	4	0	0	0
chr19	36212602	36216602	ZNF146	Housekeeping	4.0	5	0	0	1
chr19	38372563	38376563	PSMD8	Housekeeping	4.0	6	0	0	0
chr19	38617082	38621082	EIF3K	Housekeeping	4.0	4	0	0	0
chr19	38829841	38833841	ECH1	Housekeeping	4.0	8	1	0	0
chr19	38897862	38901862	SIRT2	Housekeeping	4.0	6	0	0	0
chr19	39340421	39344421	SAMD4B	Housekeeping	4.0	1	0	0	0
chr19	39389154	39393154	PAF1	Housekeeping	4.0	4	0	0	0
chr19	39389303	39393303	MED29	Housekeeping	4.0	4	0	0	0
chr19	39433949	39437949	RPS16	Housekeeping	4.0	4	2	0	0
chr19	39538161	39542161	EID2	Housekeeping	4.0	4	0	0	1
chr19	39844379	39848379	FBL	Housekeeping	4.0	1	0	0	0
chr19	40346456	40350456	PLD3	Housekeeping	4.0	5	1	0	0
chr19	40748637	40752637	SNRPA	Housekeeping	4.0	3	0	0	0
chr19	40776242	40780242	RAB4B-EGLN2	Housekeeping	4.0	3	0	0	0
chr19	40796996	40800996	EGLN2	Housekeeping	4.0	2	1	0	0
chr19	41260496	41264496	HNRNPUL1	Housekeeping	4.0	2	0	0	0
chr19	41308172	41312172	CCDC97	Housekeeping	4.0	6	0	0	0
chr19	41957321	41961321	RABAC1	Housekeeping	4.0	4	0	0	0
chr19	42240625	42244625	GSK3A	Housekeeping	4.0	3	2	0	0
chr19	44952585	44956585	CLPTM1	Housekeeping	4.0	5	0	0	0
chr19	45089396	45093396	PPP1R37	Housekeeping	4.0	3	1	0	0
chr19	45690569	45694569	SNRPD2	Housekeeping	4.0	6	0	0	0
chr19	45884141	45888141	IRF2BP1	Housekeeping	4.0	1	1	0	0
chr19	46744994	46748994	STRN4	Housekeeping	4.0	3	0	0	0
chr19	46858997	46862997	ARHGAP35	Housekeeping	4.0	1	0	0	0
chr19	47253980	47257980	CCDC9	Housekeeping	4.0	7	1	0	0
chr19	47513091	47517091	NAPA	Housekeeping	4.0	5	0	0	0
chr19	47743546	47747546	NOP53	Housekeeping	4.0	7	0	0	0
chr19	47776677	47780677	SELENOW	Housekeeping	4.0	7	0	0	0
chr19	48389551	48393551	KDELR1	Housekeeping	4.0	0	0	0	0
chr19	48617184	48621184	RPL18	Housekeeping	4.0	4	0	0	0
chr19	49083419	49087419	SNRNP70	Housekeeping	4.0	7	0	0	0
chr19	49485510	49489510	RPL13A	Housekeeping	4.0	6	0	0	0
chr19	49494365	49498365	RPS11	Housekeeping	4.0	5	1	0	0
chr19	49588262	49592262	NOSIP	Housekeeping	4.0	2	0	0	0
chr19	49673786	49677786	PRMT1	Housekeeping	4.0	7	0	0	0
chr19	49765001	49769001	AP2A1	Housekeeping	4.0	3	0	0	0
chr19	50327653	50331653	NR1H2	Housekeeping	4.0	1	0	0	0
chr19	54157721	54161721	LENG1	Housekeeping	4.0	4	0	0	0
chr19	54198809	54202809	RPS9	Housekeeping	4.0	5	0	0	0
chr19	54447190	54451190	LENG8	Housekeeping	4.0	3	0	0	0
chr19	55115637	55119637	PPP1R12C	Housekeeping	4.0	2	0	0	0
chr19	55257017	55261017	PPP6R1	Housekeeping	4.0	3	0	0	0
chr19	55383932	55387932	RPL28	Housekeeping	4.0	0	0	0	0
chr19	55460343	55464343	ISOC2	Housekeeping	4.0	2	0	0	0
chr19	55599970	55603970	FIZ1	Housekeeping	4.0	0	0	0	0
chr19	55652146	55656146	U2AF2	Housekeeping	4.0	1	0	0	0
chr19	55673226	55677226	EPN1	Housekeeping	4.0	0	0	0	0
chr19	58303374	58307374	ERVK3-1	Housekeeping	4.0	2	0	0	0
chr19	58384400	58388400	RPS5	Housekeeping	4.0	1	1	0	0
chr19	58542064	58546064	TRIM28	Housekeeping	4.0	3	0	0	0
chr19	58553105	58557105	CHMP2A	Housekeeping	4.0	2	0	0	0
chr19	58556954	58560954	UBE2M	Housekeeping	4.0	0	0	0	0
chr2	262140	266140	ACP1	Housekeeping	4.0	0	0	0	0
chr2	3517531	3521531	ADI1	Housekeeping	4.0	2	0	0	0
chr2	3573260	3577260	RPS7	Housekeeping	4.0	4	0	0	0
chr2	9628997	9632997	YWHAQ	Housekeeping	4.0	0	0	0	0
chr2	10835977	10839977	PDIA6	Housekeeping	4.0	2	0	0	0
chr2	11346330	11350330	ROCK2	Housekeeping	4.0	2	0	0	0
chr2	15589178	15593178	DDX1	Housekeeping	4.0	5	0	0	0
chr2	18558679	18562679	RDH14	Housekeeping	4.0	0	0	0	0
chr2	18587564	18591564	NT5C1B-RDH14	Housekeeping	4.0	0	0	0	0
chr2	20049628	20053628	LAPTM4A	Housekeeping	4.0	1	0	0	0
chr2	20350234	20354234	PUM2	Housekeeping	4.0	0	0	0	0
chr2	24074373	24078373	SF3B6	Housekeeping	4.0	4	0	0	0
chr2	27069654	27073654	OST4	Housekeeping	4.0	1	1	0	0
chr2	27132666	27136666	PREB	Housekeeping	4.0	4	1	0	0
chr2	27210041	27214041	ATRAID	Housekeeping	4.0	3	0	0	0
chr2	27368496	27372496	SNX17	Housekeeping	4.0	1	0	0	0
chr2	27425790	27429790	NRBP1	Housekeeping	4.0	3	1	0	0
chr2	27661426	27665426	SLC4A1AP	Housekeeping	4.0	2	1	0	0
chr2	27769717	27773717	MRPL33	Housekeeping	4.0	3	1	0	0
chr2	30144941	30148941	YPEL5	Housekeeping	4.0	2	0	0	0
chr2	32037805	32041805	DPY30	Housekeeping	4.0	7	0	0	0
chr2	33597347	33601347	FAM98A	Housekeeping	4.0	1	0	0	0
chr2	37194488	37198488	CEBPZOS	Housekeeping	4.0	5	0	0	0
chr2	37229596	37233596	CEBPZ	Housekeeping	4.0	2	1	0	0
chr2	38375285	38379285	ATL2	Housekeeping	4.0	1	0	0	0
chr2	42423088	42427088	COX7A2L	Housekeeping	4.0	1	1	0	0
chr2	53785009	53789009	ERLEC1	Housekeeping	4.0	2	0	0	0
chr2	55229903	55233903	RPS27A	Housekeeping	4.0	3	0	0	0
chr2	55517604	55521604	CFAP36	Housekeeping	4.0	4	0	0	1
chr2	61469087	61473087	USP34	Housekeeping	4.0	3	0	0	0
chr2	64017428	64021428	VPS54	Housekeeping	4.0	2	2	0	0
chr2	65128331	65132331	RAB1A	Housekeeping	4.0	2	0	0	0
chr2	65225788	65229788	ACTR2	Housekeeping	4.0	3	0	0	0
chr2	68155888	68159888	PNO1	Housekeeping	4.0	3	0	0	0
chr2	70085477	70089477	PCBP1	Housekeeping	4.0	0	1	0	1
chr2	70255386	70259386	PCYOX1	Housekeeping	4.0	3	1	0	0
chr2	70291740	70295740	SNRPG	Housekeeping	4.0	6	1	0	0
chr2	70992873	70996873	TEX261	Housekeeping	4.0	3	0	0	0
chr2	71128310	71132310	MPHOSPH10	Housekeeping	4.0	2	1	0	0
chr2	73212222	73216222	SMYD5	Housekeeping	4.0	4	0	0	0
chr2	73231239	73235239	PRADC1	Housekeeping	4.0	3	0	0	0
chr2	73778173	73782173	DUSP11	Housekeeping	4.0	4	0	0	1
chr2	74176898	74180898	MOB1A	Housekeeping	4.0	4	1	0	0
chr2	74453087	74457087	INO80B	Housekeeping	4.0	1	3	0	0
chr2	74453088	74457088	INO80B-WBP1	Housekeeping	4.0	1	3	0	0
chr2	74470687	74474687	MRPL53	Housekeeping	4.0	7	0	0	0
chr2	84903656	84907656	TMSB10	Housekeeping	4.0	3	0	0	0
chr2	84969093	84973093	KCMF1	Housekeeping	4.0	0	1	0	0
chr2	85582431	85586431	VAMP5	Housekeeping	4.0	3	0	0	0
chr2	85593725	85597725	RNF181	Housekeeping	4.0	2	0	0	1
chr2	85600856	85604856	USP39	Housekeeping	4.0	2	1	0	0
chr2	86561479	86565479	CHMP3	Housekeeping	4.0	1	0	0	0
chr2	86718291	86722291	RMND5A	Housekeeping	4.0	0	0	0	0
chr2	86719122	86723122	RNF103-CHMP3	Housekeeping	4.0	0	0	0	0
chr2	88062252	88066252	KRCC1	Housekeeping	4.0	4	0	0	0
chr2	95120006	95124006	MRPS5	Housekeeping	4.0	2	0	0	0
chr2	96264047	96268047	TMEM127	Housekeeping	4.0	1	0	0	0
chr2	97644062	97648062	COX5B	Housekeeping	4.0	1	1	0	0
chr2	97662044	97666044	ACTR1B	Housekeeping	4.0	3	0	0	0
chr2	97993948	97997948	TMEM131	Housekeeping	4.0	2	0	0	0
chr2	98606515	98610515	COA5	Housekeeping	4.0	0	0	0	0
chr2	98606579	98610579	UNC50	Housekeeping	4.0	0	0	0	0
chr2	99335389	99339389	EIF5B	Housekeeping	4.0	1	0	0	0
chr2	99338702	99342702	TXNDC9	Housekeeping	4.0	4	0	0	0
chr2	101000229	101004229	RPL31	Housekeeping	4.0	2	1	0	0
chr2	101250886	101254886	CNOT11	Housekeeping	4.0	3	0	0	0
chr2	101306701	101310701	RNF149	Housekeeping	4.0	3	0	0	0
chr2	105036069	105040069	MRPS9	Housekeeping	4.0	1	0	0	0
chr2	113888063	113892063	ACTR3	Housekeeping	4.0	1	1	0	0
chr2	117812691	117816691	DDX18	Housekeeping	4.0	0	0	0	0
chr2	121734911	121738911	NIFK	Housekeeping	4.0	2	0	0	0
chr2	121735103	121739103	TSN	Housekeeping	4.0	2	0	0	0
chr2	127524886	127528886	IWS1	Housekeeping	4.0	1	0	0	0
chr2	130179737	130183737	MZT2B	Housekeeping	4.0	4	0	0	0
chr2	131091460	131095460	FAM168B	Housekeeping	4.0	4	2	0	0
chr2	151826492	151830492	ARL5A	Housekeeping	4.0	1	2	0	0
chr2	152716012	152720012	PRPF40A	Housekeeping	4.0	0	1	0	0
chr2	161306425	161310425	PSMD14	Housekeeping	4.0	2	0	0	0
chr2	169789933	169793933	SSB	Housekeeping	4.0	4	0	0	0
chr2	170926464	170930464	GORASP2	Housekeeping	4.0	1	0	0	0
chr2	171920448	171924448	HAT1	Housekeeping	4.0	5	0	0	0
chr2	176267395	176271395	MTX2	Housekeeping	4.0	2	0	0	0
chr2	177210694	177214694	HNRNPA3	Housekeeping	4.0	2	0	0	0
chr2	186484253	186488253	ZC3H15	Housekeeping	4.0	0	0	0	0
chr2	189439446	189443446	WDR75	Housekeeping	4.0	1	0	0	0
chr2	189659385	189663385	ASNSD1	Housekeeping	4.0	3	1	0	0
chr2	197451493	197455493	COQ10B	Housekeeping	4.0	2	0	0	0
chr2	197498140	197502140	HSPE1	Housekeeping	4.0	2	0	0	0
chr2	197498413	197502413	HSPE1-MOB4	Housekeeping	4.0	2	0	0	0
chr2	200808594	200812594	BZW1	Housekeeping	4.0	2	0	0	0
chr2	201069433	201073433	NDUFB3	Housekeeping	4.0	1	1	0	0
chr2	201449500	201453500	TRAK2	Housekeeping	4.0	3	0	0	0
chr2	202236599	202240599	SUMO1	Housekeeping	4.0	4	0	0	0
chr2	202263736	202267736	NOP58	Housekeeping	4.0	7	0	0	0
chr2	206157585	206161585	EEF1B2	Housekeeping	4.0	2	1	0	0
chr2	216105464	216109464	XRCC5	Housekeeping	4.0	3	1	0	0
chr2	216496825	216500825	RPL37A	Housekeeping	4.0	3	0	0	0
chr2	218215141	218219141	ARPC2	Housekeeping	4.0	2	0	0	0
chr2	218267651	218271651	PNKD	Housekeeping	4.0	4	0	0	0
chr2	218268178	218272178	AAMP	Housekeeping	4.0	4	0	0	0
chr2	218395136	218399136	CTDSP1	Housekeeping	4.0	1	0	0	0
chr2	219176106	219180106	CNPPD1	Housekeeping	4.0	0	0	0	1
chr2	219277342	219281342	DNAJB2	Housekeeping	4.0	0	0	0	0
chr2	223943357	223947357	WDFY1	Housekeeping	4.0	1	0	0	0
chr2	223955463	223959463	MRPL44	Housekeeping	4.0	0	1	0	0
chr2	227470152	227474152	AGFG1	Housekeeping	4.0	1	0	0	0
chr2	230710842	230714842	CAB39	Housekeeping	4.0	3	0	0	0
chr2	231054845	231058845	PSMD1	Housekeeping	4.0	2	0	0	0
chr2	231481641	231485641	NCL	Housekeeping	4.0	3	0	0	0
chr2	231704895	231708895	PTMA	Housekeeping	4.0	2	0	0	0
chr2	237964827	237968827	UBE2F	Housekeeping	4.0	2	0	0	0
chr2	237965014	237969014	UBE2F-SCLY	Housekeeping	4.0	2	0	0	0
chr2	238201708	238205708	ILKAP	Housekeeping	4.0	2	0	1	0
chr2	241147576	241151576	PPP1R7	Housekeeping	4.0	1	0	0	0
chr2	241635158	241639158	THAP4	Housekeeping	4.0	2	0	0	0
chr20	1391164	1395164	FKBP1A	Housekeeping	4.0	1	0	0	0
chr20	2662219	2666219	IDH3B	Housekeeping	4.0	7	0	0	0
chr20	3044052	3048052	MRPS26	Housekeeping	4.0	1	0	0	0
chr20	3202685	3206685	DDRGK1	Housekeeping	4.0	6	0	0	0
chr20	3469018	3473018	ATRN	Housekeeping	4.0	2	0	0	0
chr20	3784740	3788740	CENPB	Housekeeping	4.0	1	1	0	0
chr20	5111087	5115087	TMEM230	Housekeeping	4.0	4	0	0	0
chr20	5124879	5128879	CDS2	Housekeeping	4.0	4	3	0	0
chr20	8017805	8021805	TMX4	Housekeeping	4.0	0	0	0	0
chr20	18135863	18139863	PET117	Housekeeping	4.0	2	1	0	1
chr20	18565347	18569347	SMIM26	Housekeeping	4.0	5	0	0	0
chr20	18585942	18589942	DTD1	Housekeeping	4.0	3	1	0	0
chr20	25388835	25392835	ABHD12	Housekeeping	4.0	6	1	0	0
chr20	32205855	32209855	POFUT1	Housekeeping	4.0	1	0	0	0
chr20	32741467	32745467	COMMD7	Housekeeping	4.0	6	0	0	0
chr20	32817954	32821954	MAPRE1	Housekeeping	4.0	6	0	0	0
chr20	33809348	33813348	CHMP4B	Housekeeping	4.0	3	0	0	0
chr20	33991646	33995646	RALY	Housekeeping	4.0	1	0	0	0
chr20	34110243	34114243	EIF2S2	Housekeeping	4.0	5	0	0	0
chr20	34361235	34365235	ITCH	Housekeeping	4.0	7	0	0	0
chr20	34514395	34518395	DYNLRB1	Housekeeping	4.0	2	0	0	0
chr20	35090807	35094807	TRPC4AP	Housekeeping	4.0	4	1	0	0
chr20	35276131	35280131	MMP24OS	Housekeeping	4.0	1	0	0	0
chr20	35540038	35544038	ERGIC3	Housekeeping	4.0	3	0	0	0
chr20	35697272	35701272	ROMO1	Housekeeping	4.0	1	1	0	0
chr20	35957472	35961472	SCAND1	Housekeeping	4.0	4	0	0	0
chr20	36234131	36238131	AAR2	Housekeeping	4.0	2	0	0	0
chr20	36304336	36308336	DLGAP4	Housekeeping	4.0	0	0	0	0
chr20	37176410	37180410	RPN2	Housekeeping	4.0	5	0	0	2
chr20	37525931	37529931	BLCAP	Housekeeping	4.0	0	0	0	0
chr20	37692030	37696030	CTNNBL1	Housekeeping	4.0	3	0	0	0
chr20	41026822	41030822	TOP1	Housekeeping	4.0	2	0	0	0
chr20	41134960	41138960	PLCG1	Housekeeping	4.0	0	0	0	0
chr20	43455893	43459893	SRSF6	Housekeeping	4.0	1	0	0	0
chr20	44208771	44212771	OSER1	Housekeeping	4.0	1	0	0	0
chr20	44520085	44524085	SERINC3	Housekeeping	4.0	1	0	0	0
chr20	44883702	44887702	YWHAB	Housekeeping	4.0	2	0	0	0
chr20	45359937	45363937	SYS1	Housekeeping	4.0	5	0	0	0
chr20	45361200	45365200	SYS1-DBNDD2	Housekeeping	4.0	3	0	0	0
chr20	45789954	45793954	DNTTIP1	Housekeeping	4.0	5	0	0	0
chr20	45932683	45936683	PCIF1	Housekeeping	4.0	5	0	0	0
chr20	46087962	46091962	NCOA5	Housekeeping	4.0	0	0	0	0
chr20	49186367	49190367	STAU1	Housekeeping	4.0	3	0	0	0
chr20	49217347	49221347	DDX27	Housekeeping	4.0	7	1	0	1
chr20	49711878	49715878	B4GALT5	Housekeeping	4.0	0	0	0	0
chr20	49934336	49938336	RNF114	Housekeeping	4.0	4	0	0	0
chr20	50113959	50117959	UBE2V1	Housekeeping	4.0	3	0	0	1
chr20	50151637	50155637	PEDS1-UBE2V1	Housekeeping	4.0	3	0	0	0
chr20	50508321	50512321	PTPN1	Housekeeping	4.0	2	1	0	0
chr20	56466585	56470585	RTF2	Housekeeping	4.0	2	1	0	0
chr20	58649434	58653434	STX16-NPEPL1	Housekeeping	4.0	0	0	0	0
chr20	58687131	58691131	NPEPL1	Housekeeping	4.0	2	0	0	0
chr20	59006238	59010238	CTSZ	Housekeeping	4.0	1	0	0	0
chr20	59040809	59044809	PRELID3B	Housekeeping	4.0	1	0	0	0
chr20	62120461	62124461	LSM14B	Housekeeping	4.0	2	0	0	0
chr20	62141440	62145440	PSMA7	Housekeeping	4.0	0	0	0	0
chr20	62300093	62304093	ADRM1	Housekeeping	4.0	2	0	0	0
chr20	62385103	62389103	RPS21	Housekeeping	4.0	3	0	0	0
chr20	62794473	62798473	MRGBP	Housekeeping	4.0	2	0	0	0
chr20	62802835	62806835	OGFR	Housekeeping	4.0	1	0	0	0
chr20	62936147	62940147	GID8	Housekeeping	4.0	4	0	0	0
chr20	63214139	63218139	YTHDF1	Housekeeping	4.0	0	0	0	0
chr20	63518754	63522754	PPDPF	Housekeeping	4.0	0	0	0	0
chr20	63979132	63983132	PRPF6	Housekeeping	4.0	1	0	0	1
chr20	64253695	64257695	PCMTD2	Housekeeping	4.0	0	0	0	0
chr21	25733673	25737673	ATP5PF	Housekeeping	4.0	0	1	0	0
chr21	34071224	34075224	MRPS6	Housekeeping	4.0	1	0	0	0
chr21	37265919	37269919	VPS26C	Housekeeping	4.0	2	0	0	0
chr21	42877644	42881644	NDUFV3	Housekeeping	4.0	3	0	0	1
chr21	43105570	43109570	U2AF1	Housekeeping	4.0	0	0	0	0
chr21	43863223	43867223	AGPAT3	Housekeeping	4.0	2	0	0	0
chr21	44105373	44109373	PWP2	Housekeeping	4.0	1	0	0	0
chr21	44298051	44302051	PFKL	Housekeeping	4.0	3	1	0	0
chr21	44799826	44803826	UBE2G2	Housekeeping	4.0	0	0	0	0
chr21	44816779	44820779	SUMO3	Housekeeping	4.0	2	0	0	0
chr21	44871903	44875903	PTTG1IP	Housekeeping	4.0	0	0	0	0
chr22	19445711	19449711	C22orf39	Housekeeping	4.0	4	0	0	1
chr22	20113938	20117938	RANBP1	Housekeeping	4.0	0	0	0	0
chr22	20318080	20322080	DGCR6L	Housekeeping	4.0	0	0	0	0
chr22	23892383	23896383	MIF	Housekeeping	4.0	1	0	0	0
chr22	24553958	24557958	SNRPD3	Housekeeping	4.0	1	0	0	0
chr22	29765369	29769369	UQCR10	Housekeeping	4.0	5	0	0	0
chr22	32410248	32414248	RTCB	Housekeeping	4.0	2	1	0	0
chr22	36527184	36531184	EIF3D	Housekeeping	4.0	6	0	0	1
chr22	37950607	37954607	POLR2F	Housekeeping	4.0	6	0	0	0
chr22	38271010	38275010	TMEM184B	Housekeeping	4.0	2	0	0	0
chr22	38505660	38509660	DDX17	Housekeeping	4.0	3	0	0	0
chr22	38679957	38683957	TOMM22	Housekeeping	4.0	3	0	0	0
chr22	38699556	38703556	JOSD1	Housekeeping	4.0	4	0	0	0
chr22	39397778	39401778	TAB1	Housekeeping	4.0	8	0	0	0
chr22	39497432	39501432	MIEF1	Housekeeping	4.0	6	0	0	0
chr22	39517695	39521695	ATF4	Housekeeping	4.0	1	1	0	0
chr22	39530761	39534761	RPS19BP1	Housekeeping	4.0	1	1	0	0
chr22	40854639	40858639	ST13	Housekeeping	4.0	3	0	0	0
chr22	40949347	40953347	RBX1	Housekeeping	4.0	4	0	0	0
chr22	41284187	41288187	RANGAP1	Housekeeping	4.0	7	0	0	0
chr22	41444801	41448801	TOB2	Housekeeping	4.0	0	0	0	0
chr22	41466692	41470692	PHF5A	Housekeeping	4.0	4	0	0	0
chr22	41587871	41591871	PMM1	Housekeeping	4.0	8	0	0	1
chr22	41619043	41623043	DESI1	Housekeeping	4.0	2	0	0	0
chr22	41831105	41835105	SREBF2	Housekeeping	4.0	2	0	0	0
chr22	42077691	42081691	SMDT1	Housekeeping	4.0	2	0	0	0
chr22	42856106	42860106	ARFGAP3	Housekeeping	4.0	5	0	0	0
chr22	43013149	43017149	PACSIN2	Housekeeping	4.0	3	1	0	0
chr22	43953442	43957442	SAMM50	Housekeeping	4.0	1	0	0	0
chr22	46736252	46740252	CERK	Housekeeping	4.0	2	0	0	0
chr22	50341304	50345304	PPP6R2	Housekeeping	4.0	2	0	0	0
chr22	50505702	50509702	LMF2	Housekeeping	4.0	0	0	0	0
chr3	5120249	5124249	ARL8B	Housekeeping	4.0	5	0	0	0
chr3	9791011	9795011	TADA3	Housekeeping	4.0	3	1	0	0
chr3	9888574	9892574	JAGN1	Housekeeping	4.0	4	1	0	0
chr3	10009202	10013202	EMC3	Housekeeping	4.0	1	0	0	0
chr3	10113675	10117675	BRK1	Housekeeping	4.0	7	0	0	0
chr3	10246023	10250023	TATDN2	Housekeeping	4.0	5	0	0	0
chr3	10319112	10323112	SEC13	Housekeeping	4.0	2	0	0	0
chr3	12555057	12559057	MKRN2	Housekeeping	4.0	3	0	0	0
chr3	12839582	12843582	RPL32	Housekeeping	4.0	4	0	0	0
chr3	14176817	14180817	LSM3	Housekeeping	4.0	2	0	0	0
chr3	15063339	15067339	MRPS25	Housekeeping	4.0	4	0	0	0
chr3	19945097	19949097	RAB5A	Housekeeping	4.0	0	0	0	0
chr3	23914591	23918591	RPL15	Housekeeping	4.0	0	0	0	0
chr3	32568858	32572858	DYNC1LI1	Housekeeping	4.0	1	1	0	0
chr3	33439371	33443371	UBP1	Housekeeping	4.0	5	0	1	0
chr3	36991131	36995131	EPM2AIP1	Housekeeping	4.0	2	0	0	0
chr3	37241191	37245191	GOLGA4	Housekeeping	4.0	1	0	0	0
chr3	38163089	38167089	OXSR1	Housekeeping	4.0	2	0	0	0
chr3	39381370	39385370	SLC25A38	Housekeeping	4.0	3	1	0	0
chr3	39404716	39408716	RPSA	Housekeeping	4.0	3	0	0	0
chr3	40307707	40311707	EIF1B	Housekeeping	4.0	0	0	0	0
chr3	40455292	40459292	RPL14	Housekeeping	4.0	5	0	0	0
chr3	42579840	42583840	SS18L2	Housekeeping	4.0	0	0	0	0
chr3	42599080	42603080	SEC22C	Housekeeping	4.0	3	0	0	0
chr3	42802490	42806490	HIGD1A	Housekeeping	4.0	0	0	0	0
chr3	44859904	44863904	TMEM42	Housekeeping	4.0	2	0	0	0
chr3	46980010	46984010	CCDC12	Housekeeping	4.0	2	0	0	0
chr3	47780106	47784106	SMARCC1	Housekeeping	4.0	3	1	0	1
chr3	48087272	48091272	MAP4	Housekeeping	4.0	5	0	0	0
chr3	48438257	48442257	TMA7	Housekeeping	4.0	4	0	0	0
chr3	48502826	48506826	SHISA5	Housekeeping	4.0	2	0	0	0
chr3	48738353	48742353	IP6K2	Housekeeping	4.0	4	0	0	0
chr3	48845874	48849874	PRKAR2A	Housekeeping	4.0	5	1	0	0
chr3	48916821	48920821	ARIH2	Housekeeping	4.0	9	0	0	1
chr3	49005062	49009062	WDR6	Housekeeping	4.0	1	0	0	0
chr3	49338712	49342712	USP4	Housekeeping	4.0	5	0	0	0
chr3	49410212	49414212	TCTA	Housekeeping	4.0	1	0	0	0
chr3	49672014	49676014	APEH	Housekeeping	4.0	2	0	0	0
chr3	50086919	50090919	RBM5	Housekeeping	4.0	6	1	0	0
chr3	50224292	50228292	GNAI2	Housekeeping	4.0	5	0	0	0
chr3	50326251	50330251	TUSC2	Housekeeping	4.0	4	0	0	0
chr3	50338980	50342980	RASSF1	Housekeeping	4.0	1	0	0	0
chr3	50357521	50361521	TMEM115	Housekeeping	4.0	2	1	0	0
chr3	51939904	51943904	RRP9	Housekeeping	4.0	2	0	0	0
chr3	51993895	51997895	RPL29	Housekeeping	4.0	3	0	0	0
