chrom	start	end	gene	fixed_alu	category	width_kb	PLS_n	ELS_n	CTCF_n	active_all_n	alu_free
chr16	67844882	67848882	NUTF2	3	Housekeeping	4.0	3	5	0	8	False
chr16	68243304	68247304	PLA2G15	2	Housekeeping	4.0	1	7	0	8	False
chr16	69130588	69134588	CHTF8	0	Housekeeping	4.0	3	7	0	11	True
chr16	69396402	69400402	CYB5B	8	Housekeeping	4.0	1	7	0	8	False
chr16	69752926	69756926	NOB1	5	Housekeeping	4.0	1	6	0	7	False
chr16	70344861	70348861	DDX19A	9	Housekeeping	4.0	1	5	0	7	False
chr16	72091613	72095613	DHX38	2	Housekeeping	4.0	3	4	0	7	False
chr16	74294814	74298814	PSMD7	4	Housekeeping	4.0	3	5	0	8	False
chr16	74605144	74609144	GLG1	1	Housekeeping	4.0	1	10	0	11	False
chr16	74998173	75002173	WDR59	0	Housekeeping	4.0	2	9	0	11	True
chr16	75431503	75435503	CFDP1	4	Housekeeping	4.0	2	8	0	11	False
chr16	75564375	75568375	GABARAPL2	2	Housekeeping	4.0	2	9	0	11	False
chr16	75645773	75649773	TERF2IP	6	Housekeeping	4.0	4	8	0	12	False
chr16	83717311	83721311	HSBP1	1	Housekeeping	4.0	1	3	0	5	False
chr16	85009535	85013535	ZDHHC7	5	Housekeeping	4.0	1	7	0	10	False
chr16	85797608	85801608	EMC8	2	Housekeeping	4.0	1	8	0	10	False
chr16	87381953	87385953	MAP1LC3B	6	Housekeeping	4.0	1	8	0	9	False
chr16	88568403	88572403	ZC3H18	3	Housekeeping	4.0	1	10	0	11	False
chr16	88809937	88813937	APRT	1	Housekeeping	4.0	1	12	0	13	False
chr16	89558677	89562677	RPL13	5	Housekeeping	4.0	2	8	0	10	False
chr16	89718400	89722400	ZNF276	2	Housekeeping	4.0	3	8	0	11	False
chr16	89871570	89875570	TCF25	5	Housekeeping	4.0	2	9	0	11	False
chr17	780353	784353	MRM3	4	Housekeeping	4.0	1	7	0	8	False
chr17	995129	999129	TIMM22	6	Housekeeping	4.0	1	9	0	10	False
chr17	1461162	1465162	CRK	8	Housekeeping	4.0	0	10	0	10	False
chr17	1682867	1686867	PRPF8	6	Housekeeping	4.0	1	5	0	7	False
chr17	1827702	1831702	RPA1	5	Housekeeping	4.0	1	4	0	5	False
chr17	2040022	2044022	OVCA2	1	Housekeeping	4.0	2	9	0	11	False
chr17	2334657	2338657	TSR1	0	Housekeeping	4.0	3	8	0	11	True
chr17	3666679	3670679	TAX1BP3	3	Housekeeping	4.0	3	7	0	10	False
chr17	3666812	3670812	EMC6	3	Housekeeping	4.0	3	7	0	10	False
chr17	3694194	3698194	P2RX5-TAX1BP3	2	Housekeeping	4.0	2	7	0	9	False
chr17	4261995	4265995	ANKFY1	7	Housekeeping	4.0	1	10	0	11	False
chr17	4364675	4368675	UBE2G1	7	Housekeeping	4.0	1	8	0	11	False
chr17	4702337	4706337	PELP1	3	Housekeeping	4.0	2	8	0	10	False
chr17	4794144	4798144	PSMB6	5	Housekeeping	4.0	1	4	0	6	False
chr17	4938008	4942008	RNF167	1	Housekeeping	4.0	3	8	0	11	False
chr17	4938053	4942053	SLC25A11	1	Housekeeping	4.0	3	8	0	11	False
chr17	4947061	4951061	PFN1	0	Housekeeping	4.0	4	8	0	12	True
chr17	4965817	4969817	SPAG7	3	Housekeeping	4.0	4	9	0	13	False
chr17	7010417	7014417	RNASEK	2	Housekeeping	4.0	4	8	0	12	False
chr17	7010635	7014635	RNASEK-C17orf49	2	Housekeeping	4.0	5	8	0	13	False
chr17	7232517	7236517	DVL2	2	Housekeeping	4.0	2	8	0	10	False
chr17	7240449	7244449	GABARAP	0	Housekeeping	4.0	4	10	0	14	True
chr17	7250491	7254491	CTDNEP1	1	Housekeeping	4.0	3	8	0	11	False
chr17	7402097	7406097	TMEM256	2	Housekeeping	4.0	2	8	0	10	False
chr17	7402097	7406097	TMEM256-PLSCR3	2	Housekeeping	4.0	2	8	0	10	False
chr17	7561287	7565287	SENP3-EIF4A1	0	Housekeeping	4.0	3	7	0	10	True
chr17	7570824	7574824	EIF4A1	0	Housekeeping	4.0	2	7	0	9	True
chr17	7612897	7616897	FXR2	6	Housekeeping	4.0	3	8	0	11	False
chr17	7930123	7934123	TRAPPC1	0	Housekeeping	4.0	3	8	0	11	True
chr17	8381213	8385213	RPL26	5	Housekeeping	4.0	3	10	0	13	False
chr17	9574591	9578591	STX8	3	Housekeeping	4.0	2	7	0	9	False
chr17	16378798	16382798	UBB	5	Housekeeping	4.0	2	9	0	11	False
chr17	17040457	17044457	MPRIP	1	Housekeeping	4.0	3	9	0	12	False
chr17	17474994	17478994	MED9	3	Housekeeping	4.0	1	4	0	5	False
chr17	17970422	17974422	TOM1L2	2	Housekeeping	4.0	2	6	0	8	False
chr17	18181078	18185078	ALKBH5	2	Housekeeping	4.0	3	6	0	9	False
chr17	19976343	19980343	AKAP10	3	Housekeeping	4.0	2	8	0	10	False
chr17	21041760	21045760	USP22	2	Housekeeping	4.0	2	10	0	12	False
chr17	27292076	27296076	WSB1	4	Housekeeping	4.0	1	9	0	10	False
chr17	28333602	28337602	TNFAIP1	2	Housekeeping	4.0	2	8	0	11	False
chr17	28660198	28664198	SUPT6H	1	Housekeeping	4.0	2	9	0	11	False
chr17	28717985	28721985	RPL23A	4	Housekeeping	4.0	6	7	0	13	False
chr17	28853010	28857010	ERAL1	5	Housekeeping	4.0	1	6	0	9	False
chr17	28895733	28899733	FLOT2	2	Housekeeping	4.0	1	10	0	11	False
chr17	29292148	29296148	NUFIP2	1	Housekeeping	4.0	1	8	0	10	False
chr17	31857291	31861291	COPRS	2	Housekeeping	4.0	2	6	0	8	False
chr17	38866644	38870644	RPL23	3	Housekeeping	4.0	3	10	0	14	False
chr17	38867859	38871859	LASP1	0	Housekeeping	4.0	3	10	0	13	True
chr17	39198283	39202283	RPL19	4	Housekeeping	4.0	2	8	0	11	False
chr17	39728532	39732532	MIEN1	6	Housekeeping	4.0	1	10	0	11	False
chr17	39978807	39982807	PSMD3	1	Housekeeping	4.0	1	10	0	11	False
chr17	40119971	40123971	MSL1	2	Housekeeping	4.0	2	9	0	11	False
chr17	40138318	40142318	CASC3	3	Housekeeping	4.0	1	8	0	9	False
chr17	41686885	41690885	EIF1	2	Housekeeping	4.0	1	10	0	11	False
chr17	41964763	41968763	CNP	1	Housekeeping	4.0	1	9	0	10	False
chr17	42019376	42023376	DNAJC7	3	Housekeeping	4.0	1	3	0	4	False
chr17	42286633	42290633	STAT5B	0	Housekeeping	4.0	7	7	0	14	True
chr17	42608623	42612623	RETREG3	2	Housekeeping	4.0	2	5	0	7	False
chr17	42771449	42775449	VPS25	6	Housekeeping	4.0	1	7	0	9	False
chr17	42796704	42800704	COA3	2	Housekeeping	4.0	1	5	0	7	False
chr17	42822385	42826385	PSME3	8	Housekeeping	4.0	2	3	0	8	False
chr17	42962498	42966498	AARSD1	8	Housekeeping	4.0	1	4	0	5	False
chr17	42978528	42982528	PTGES3L-AARSD1	3	Housekeeping	4.0	2	7	0	9	False
chr17	42996273	43000273	RPL27	5	Housekeeping	4.0	1	6	0	8	False
chr17	43023123	43027123	VAT1	5	Housekeeping	4.0	1	9	0	10	False
chr17	44021946	44025946	TMEM101	0	Housekeeping	4.0	1	8	0	9	True
chr17	44065619	44069619	LSM12	4	Housekeeping	4.0	2	6	0	9	False
chr17	44068620	44072620	G6PC3	4	Housekeeping	4.0	1	7	0	8	False
chr17	44955992	44959992	NMT1	3	Housekeeping	4.0	0	6	0	6	False
chr17	45146475	45150475	HEXIM1	0	Housekeeping	4.0	1	10	0	11	True
chr17	47187422	47191422	CDC27	1	Housekeeping	4.0	2	8	0	10	False
chr17	47520942	47524942	NPEPPS	7	Housekeeping	4.0	0	3	0	3	False
chr17	47647476	47651476	KPNB1	5	Housekeeping	4.0	3	8	0	12	False
chr17	47894150	47898150	SP2	1	Housekeeping	4.0	2	8	0	11	False
chr17	48099478	48103478	CBX1	3	Housekeeping	4.0	2	8	0	10	False
chr17	48829018	48833018	CALCOCO2	5	Housekeeping	4.0	1	6	0	7	False
chr17	48890765	48894765	ATP5MC1	4	Housekeeping	4.0	1	7	0	8	False
chr17	48906407	48910407	UBE2Z	4	Housekeeping	4.0	2	7	0	9	False
chr17	50395523	50399523	LRRC59	2	Housekeeping	4.0	2	7	0	10	False
chr17	50476860	50480860	RSAD1	4	Housekeeping	4.0	1	10	0	11	False
chr17	50705914	50709914	ANKRD40	5	Housekeeping	4.0	1	9	0	11	False
chr17	50717565	50721565	LUC7L3	4	Housekeeping	4.0	1	11	0	12	False
chr17	51118868	51122868	SPAG9	2	Housekeeping	4.0	2	9	0	11	False
chr17	51151590	51155590	NME1-NME2	6	Housekeeping	4.0	2	7	0	9	False
chr17	51163435	51167435	NME2	4	Housekeeping	4.0	4	5	0	9	False
chr17	51258546	51262546	UTP18	2	Housekeeping	4.0	2	9	0	11	False
chr17	58005346	58009346	SRSF1	2	Housekeeping	4.0	2	9	0	11	False
chr17	58081419	58085419	DYNLL2	0	Housekeeping	4.0	1	10	0	11	True
chr17	58351093	58355093	SUPT4H1	1	Housekeeping	4.0	3	8	0	11	False
chr17	59563558	59567558	DHX40	1	Housekeeping	4.0	1	3	0	5	False
chr17	63620415	63624415	MAP3K3	1	Housekeeping	4.0	2	7	0	9	False
chr17	63825152	63829152	PSMC5	0	Housekeeping	4.0	3	7	0	11	True
chr17	63828012	63832012	FTSJ3	0	Housekeeping	4.0	1	8	0	10	True
chr17	63841065	63845065	SMARCD2	2	Housekeeping	4.0	1	9	0	10	False
chr17	74201582	74205582	RPL38	3	Housekeeping	4.0	1	9	0	10	False
chr17	75010670	75014670	MRPL58	3	Housekeeping	4.0	1	8	0	9	False
chr17	75044985	75048985	ATP5PD	1	Housekeeping	4.0	1	9	0	10	False
chr17	75180959	75184959	SUMO2	2	Housekeeping	4.0	2	5	0	8	False
chr17	75259674	75263674	MRPS7	2	Housekeeping	4.0	3	7	0	10	False
chr17	75403709	75407709	GRB2	4	Housekeeping	4.0	3	6	0	9	False
chr17	75854507	75858507	WBP2	7	Housekeeping	4.0	2	6	0	8	False
chr17	75903093	75907093	MRPL38	5	Housekeeping	4.0	2	7	0	9	False
chr17	76382521	76386521	PRPSAP1	0	Housekeeping	4.0	2	11	0	13	True
chr17	76451152	76455152	UBE2O	4	Housekeeping	4.0	2	6	0	8	False
chr17	76735333	76739333	SRSF2	0	Housekeeping	4.0	7	6	0	13	True
chr17	80145151	80149151	EIF4A3	5	Housekeeping	4.0	1	11	0	12	False
chr17	80989598	80993598	CHMP6	3	Housekeeping	4.0	1	9	0	11	False
chr17	81646465	81650465	NPLOC4	7	Housekeeping	4.0	0	5	0	7	False
chr17	81681326	81685326	HGS	2	Housekeeping	4.0	2	7	0	9	False
chr17	81831302	81835302	MCRIP1	2	Housekeeping	4.0	3	8	0	11	False
chr17	81858856	81862856	P4HB	3	Housekeeping	4.0	2	8	0	10	False
chr17	81888790	81892790	ANAPC11	2	Housekeeping	4.0	3	10	0	13	False
chr17	81974807	81978807	ASPSCR1	7	Housekeeping	4.0	1	7	0	9	False
chr17	82063887	82067887	DUS1L	3	Housekeeping	4.0	2	6	0	8	False
chr17	82271700	82275700	CSNK1D	1	Housekeeping	4.0	3	9	0	12	False
chr17	82714706	82718706	FN3KRP	4	Housekeeping	4.0	2	6	0	9	False
chr18	156383	160383	USP14	5	Housekeeping	4.0	1	5	0	8	False
chr18	3245481	3249481	MYL12A	0	Housekeeping	4.0	3	8	0	11	True
chr18	3259479	3263479	MYL12B	2	Housekeeping	4.0	6	5	0	11	False
chr18	8607437	8611437	RAB12	1	Housekeeping	4.0	1	8	0	9	False
chr18	9473009	9477009	RALBP1	1	Housekeeping	4.0	3	8	0	11	False
chr18	9912016	9916016	VAPA	1	Housekeeping	4.0	2	7	0	9	False
chr18	10523905	10527905	NAPG	2	Housekeeping	4.0	1	7	0	8	False
chr18	12656043	12660043	PSMG2	2	Housekeeping	4.0	3	7	0	10	False
chr18	26089217	26093217	SS18	1	Housekeeping	4.0	3	7	0	10	False
chr18	35579117	35583117	GALNT1	0	Housekeeping	4.0	1	11	0	12	True
chr18	36127385	36131385	SLC39A6	3	Housekeeping	4.0	2	10	0	13	False
chr18	54222669	54226669	MBD2	2	Housekeeping	4.0	1	9	0	10	False
chr18	56649600	56653600	TXNL1	1	Housekeeping	4.0	1	6	0	7	False
chr18	59357265	59361265	LMAN1	0	Housekeeping	4.0	3	8	0	11	True
chr18	68713108	68717108	TMX3	3	Housekeeping	4.0	1	7	0	8	False
chr19	529760	533760	CDC34	2	Housekeeping	4.0	2	11	0	13	False
chr19	569277	573277	BSG	5	Housekeeping	4.0	4	5	0	9	False
chr19	661233	665233	RNF126	3	Housekeeping	4.0	2	8	0	10	False
chr19	911245	915245	R3HDM4	5	Housekeeping	4.0	1	9	0	10	False
chr19	1019179	1023179	TMEM259	4	Housekeeping	4.0	2	9	0	11	False
chr19	1101982	1105982	GPX4	3	Housekeeping	4.0	1	11	0	12	False
chr19	1175558	1179558	STK11	8	Housekeeping	4.0	0	11	0	11	False
chr19	1257384	1261384	CIRBP	0	Housekeeping	4.0	1	12	0	13	True
chr19	1436358	1440358	RPS15	6	Housekeeping	4.0	1	8	0	10	False
chr19	1603473	1607473	UQCR11	6	Housekeeping	4.0	1	8	0	9	False
chr19	1846483	1850483	REXO1	5	Housekeeping	4.0	1	9	0	10	False
chr19	1883496	1887496	ABHD17A	6	Housekeeping	4.0	1	8	0	9	False
chr19	1939172	1943172	CSNK1G2	3	Housekeeping	4.0	1	11	0	12	False
chr19	2032881	2036881	BTBD2	7	Housekeeping	4.0	0	9	0	9	False
chr19	2094673	2098673	MOB3A	2	Housekeeping	4.0	4	9	0	13	False
chr19	2234824	2238824	SF3A2	5	Housekeeping	4.0	4	9	0	13	False
chr19	2425586	2429586	TIMM13	0	Housekeeping	4.0	1	9	0	10	True
chr19	2781362	2785362	SGTA	3	Housekeeping	4.0	2	9	0	11	False
chr19	3183563	3187563	NCLN	3	Housekeeping	4.0	2	9	0	11	False
chr19	3312403	3316403	NFIC	2	Housekeeping	4.0	0	0	1	5	False
chr19	3624815	3628815	CACTIN	5	Housekeeping	4.0	1	7	0	8	False
chr19	3698468	3702468	PIP5K1C	3	Housekeeping	4.0	1	8	0	10	False
chr19	3760682	3764682	MRPL54	7	Housekeeping	4.0	2	7	0	11	False
chr19	3969123	3973123	DAPK3	7	Housekeeping	4.0	1	11	0	12	False
chr19	4005736	4009736	PIAS4	5	Housekeeping	4.0	1	9	0	11	False
chr19	4245080	4249080	YJU2	6	Housekeeping	4.0	2	5	0	8	False
chr19	4398547	4402547	SH3GL1	4	Housekeeping	4.0	2	9	0	11	False
chr19	4455794	4459794	UBXN6	5	Housekeeping	4.0	3	7	0	10	False
chr19	4668362	4672362	MYDGF	5	Housekeeping	4.0	1	7	0	8	False
chr19	5621035	5625035	SAFB	0	Housekeeping	4.0	2	10	0	12	True
chr19	5622046	5626046	SAFB2	0	Housekeeping	4.0	2	8	0	10	True
chr19	5672947	5676947	RPL36	3	Housekeeping	4.0	0	7	0	9	False
chr19	6370794	6374794	ALKBH7	5	Housekeeping	4.0	3	6	0	9	False
chr19	6391981	6395981	GTF2F1	4	Housekeeping	4.0	2	5	0	7	False
chr19	6422811	6426811	KHSRP	2	Housekeeping	4.0	1	10	0	11	False
chr19	8003659	8007659	ELAVL1	6	Housekeeping	4.0	1	10	0	11	False
chr19	8306358	8310358	CD320	4	Housekeeping	4.0	1	12	0	13	False
chr19	8319158	8323158	RPS28	2	Housekeeping	4.0	1	9	0	10	False
chr19	8442767	8446767	HNRNPM	6	Housekeeping	4.0	4	5	0	9	False
chr19	9825892	9829892	UBL5	5	Housekeeping	4.0	1	6	0	7	False
chr19	9833257	9837257	PIN1	4	Housekeeping	4.0	2	5	0	8	False
chr19	10418121	10422121	CDC37	0	Housekeeping	4.0	1	13	0	14	True
chr19	10501558	10505558	KEAP1	7	Housekeeping	4.0	3	6	0	10	False
chr19	10652304	10656304	ILF3	3	Housekeeping	4.0	3	8	0	11	False
chr19	10834318	10838318	TMED1	4	Housekeeping	4.0	3	6	0	10	False
chr19	11344518	11348518	TMEM205	3	Housekeeping	4.0	4	5	0	9	False
chr19	11433284	11437284	PRKCSH	6	Housekeeping	4.0	3	3	0	6	False
chr19	11527172	11531172	ECSIT	8	Housekeeping	4.0	3	3	0	6	False
chr19	11557230	11561230	ELOF1	9	Housekeeping	4.0	2	7	0	10	False
chr19	12732684	12736684	TRIR	7	Housekeeping	4.0	1	10	0	11	False
chr19	12799800	12803800	PRDX2	3	Housekeeping	4.0	3	8	0	11	False
chr19	12879595	12883595	DNASE2	9	Housekeeping	4.0	2	6	0	8	False
chr19	12932037	12936037	FARSA	5	Housekeeping	4.0	2	5	0	8	False
chr19	12936578	12940578	CALR	2	Housekeeping	4.0	3	8	0	11	False
chr19	12943855	12947855	RAD23A	4	Housekeeping	4.0	1	11	0	12	False
chr19	12955223	12959223	GADD45GIP1	8	Housekeeping	4.0	1	8	0	9	False
chr19	13772456	13776456	C19orf53	7	Housekeeping	4.0	3	4	0	7	False
chr19	13950509	13954509	DCAF15	3	Housekeeping	4.0	2	7	0	9	False
chr19	14089036	14093036	SAMD1	0	Housekeeping	4.0	2	10	0	12	True
chr19	14417383	14421383	DDX39A	8	Housekeeping	4.0	1	7	0	8	False
chr19	14570066	14574066	NDUFB7	10	Housekeeping	4.0	2	5	0	7	False
chr19	16065021	16069021	TPM4	2	Housekeeping	4.0	1	11	0	12	False
chr19	16183380	16187380	FAM32A	7	Housekeeping	4.0	3	5	0	8	False
chr19	16570415	16574415	SLC35E1	2	Housekeeping	4.0	1	6	0	7	False
chr19	17213346	17217346	USE1	5	Housekeeping	4.0	1	6	0	7	False
chr19	17243919	17247919	NR2F6	2	Housekeeping	4.0	2	10	0	12	False
chr19	17290609	17294609	MRPL34	6	Housekeeping	4.0	1	7	0	9	False
chr19	17307518	17311518	DDA1	8	Housekeeping	4.0	1	9	0	10	False
chr19	17509636	17513636	PGLS	8	Housekeeping	4.0	3	8	0	12	False
chr19	17857910	17861910	RPL18A	4	Housekeeping	4.0	3	5	0	8	False
chr19	17931015	17935015	CCDC124	6	Housekeeping	4.0	1	4	0	5	False
chr19	18321112	18325112	LSM4	3	Housekeeping	4.0	1	8	0	9	False
chr19	18520116	18524116	ELL	4	Housekeeping	4.0	1	12	0	13	False
chr19	18542077	18546077	FKBP8	5	Housekeeping	4.0	2	8	0	10	False
chr19	18555762	18559762	KXD1	6	Housekeeping	4.0	1	4	0	5	False
chr19	18569730	18573730	UBA52	6	Housekeeping	4.0	3	6	0	10	False
chr19	18917387	18921387	COPE	4	Housekeeping	4.0	2	8	0	10	False
chr19	18917705	18921705	DDX49	3	Housekeeping	4.0	2	9	0	11	False
chr19	19318829	19322829	MAU2	4	Housekeeping	4.0	2	6	0	8	False
chr19	32579190	32583190	PDCD5	3	Housekeeping	4.0	3	5	0	8	False
chr19	34170504	34174504	LSM14A	3	Housekeeping	4.0	1	10	0	11	False
chr19	35266962	35270962	USF2	0	Housekeeping	4.0	4	10	0	14	True
chr19	35627030	35631030	RBM42	6	Housekeeping	4.0	1	4	0	6	False
chr19	36113213	36117213	POLR2I	1	Housekeeping	4.0	5	6	0	11	False
chr19	36137953	36141953	CAPNS1	4	Housekeeping	4.0	3	6	0	10	False
chr19	36212602	36216602	ZNF146	5	Housekeeping	4.0	2	9	0	11	False
chr19	38372563	38376563	PSMD8	6	Housekeeping	4.0	3	5	0	8	False
chr19	38617082	38621082	EIF3K	4	Housekeeping	4.0	2	7	0	9	False
chr19	38829841	38833841	ECH1	8	Housekeeping	4.0	2	9	0	12	False
chr19	38897862	38901862	SIRT2	6	Housekeeping	4.0	2	8	0	12	False
chr19	39340421	39344421	SAMD4B	1	Housekeeping	4.0	3	6	0	9	False
chr19	39389154	39393154	PAF1	4	Housekeeping	4.0	3	7	0	10	False
chr19	39389303	39393303	MED29	4	Housekeeping	4.0	3	8	0	11	False
chr19	39433949	39437949	RPS16	4	Housekeeping	4.0	1	10	0	11	False
chr19	39538161	39542161	EID2	4	Housekeeping	4.0	1	7	0	8	False
chr19	39844379	39848379	FBL	1	Housekeeping	4.0	1	10	0	11	False
chr19	40346456	40350456	PLD3	5	Housekeeping	4.0	1	7	0	10	False
chr19	40748637	40752637	SNRPA	3	Housekeeping	4.0	2	10	0	12	False
chr19	40776242	40780242	RAB4B-EGLN2	3	Housekeeping	4.0	1	7	0	8	False
chr19	40796996	40800996	EGLN2	2	Housekeeping	4.0	2	9	0	11	False
chr19	41260496	41264496	HNRNPUL1	2	Housekeeping	4.0	3	8	0	11	False
chr19	41308172	41312172	CCDC97	6	Housekeeping	4.0	2	12	0	14	False
chr19	41957321	41961321	RABAC1	4	Housekeeping	4.0	2	9	0	11	False
chr19	42240625	42244625	GSK3A	3	Housekeeping	4.0	2	10	0	12	False
chr19	44952585	44956585	CLPTM1	5	Housekeeping	4.0	3	5	0	8	False
chr19	45089396	45093396	PPP1R37	3	Housekeeping	4.0	2	10	0	12	False
chr19	45690569	45694569	SNRPD2	6	Housekeeping	4.0	3	5	0	8	False
chr19	45884141	45888141	IRF2BP1	1	Housekeeping	4.0	1	14	0	15	False
chr19	46744994	46748994	STRN4	3	Housekeeping	4.0	4	6	0	10	False
chr19	46858997	46862997	ARHGAP35	1	Housekeeping	4.0	2	9	0	11	False
chr19	47253980	47257980	CCDC9	7	Housekeeping	4.0	1	10	0	11	False
chr19	47513091	47517091	NAPA	5	Housekeeping	4.0	0	10	0	10	False
chr19	47743546	47747546	NOP53	7	Housekeeping	4.0	1	8	0	9	False
chr19	47776677	47780677	SELENOW	7	Housekeeping	4.0	2	9	0	11	False
chr19	48389551	48393551	KDELR1	0	Housekeeping	4.0	3	8	0	11	True
chr19	48617184	48621184	RPL18	4	Housekeeping	4.0	2	8	0	10	False
chr19	49083419	49087419	SNRNP70	7	Housekeeping	4.0	1	8	0	9	False
chr19	49485510	49489510	RPL13A	6	Housekeeping	4.0	1	10	0	11	False
chr19	49494365	49498365	RPS11	5	Housekeeping	4.0	1	11	0	12	False
chr19	49588262	49592262	NOSIP	2	Housekeeping	4.0	1	10	0	11	False
chr19	49673786	49677786	PRMT1	7	Housekeeping	4.0	2	8	0	10	False
chr19	49765001	49769001	AP2A1	3	Housekeeping	4.0	2	8	0	10	False
chr19	50327653	50331653	NR1H2	1	Housekeeping	4.0	2	9	0	11	False
chr19	54157721	54161721	LENG1	4	Housekeeping	4.0	2	8	0	10	False
chr19	54198809	54202809	RPS9	5	Housekeeping	4.0	3	8	0	11	False
chr19	54447190	54451190	LENG8	3	Housekeeping	4.0	5	6	0	11	False
chr19	55115637	55119637	PPP1R12C	2	Housekeeping	4.0	2	9	0	11	False
chr19	55257017	55261017	PPP6R1	3	Housekeeping	4.0	2	10	0	12	False
chr19	55383932	55387932	RPL28	0	Housekeeping	4.0	3	9	0	12	True
chr19	55460343	55464343	ISOC2	2	Housekeeping	4.0	2	9	0	11	False
chr19	55599970	55603970	FIZ1	0	Housekeeping	4.0	3	7	0	10	True
chr19	55652146	55656146	U2AF2	1	Housekeeping	4.0	2	8	0	10	False
chr19	55673226	55677226	EPN1	0	Housekeeping	4.0	3	7	0	10	True
chr19	58303374	58307374	ERVK3-1	2	Housekeeping	4.0	1	4	0	5	False
chr19	58384400	58388400	RPS5	1	Housekeeping	4.0	3	8	0	11	False
chr19	58542064	58546064	TRIM28	3	Housekeeping	4.0	2	7	0	9	False
chr19	58553105	58557105	CHMP2A	2	Housekeeping	4.0	1	11	0	12	False
chr19	58556954	58560954	UBE2M	0	Housekeeping	4.0	3	8	0	11	True
chr2	262140	266140	ACP1	0	Housekeeping	4.0	3	9	0	12	True
chr2	3517531	3521531	ADI1	2	Housekeeping	4.0	2	7	0	9	False
chr2	3573260	3577260	RPS7	4	Housekeeping	4.0	1	9	0	11	False
chr2	9628997	9632997	YWHAQ	0	Housekeeping	4.0	3	8	0	11	True
chr2	10835977	10839977	PDIA6	2	Housekeeping	4.0	1	4	0	5	False
chr2	11346330	11350330	ROCK2	2	Housekeeping	4.0	0	6	0	6	False
chr2	15589178	15593178	DDX1	5	Housekeeping	4.0	2	4	0	7	False
chr2	18558679	18562679	RDH14	0	Housekeeping	4.0	1	5	0	7	True
chr2	18587564	18591564	NT5C1B-RDH14	0	Housekeeping	4.0	1	0	0	2	True
chr2	20049628	20053628	LAPTM4A	1	Housekeeping	4.0	2	10	0	12	False
chr2	20350234	20354234	PUM2	0	Housekeeping	4.0	1	10	0	11	True
chr2	24074373	24078373	SF3B6	4	Housekeeping	4.0	1	8	0	9	False
chr2	27069654	27073654	OST4	1	Housekeeping	4.0	2	8	0	11	False
chr2	27132666	27136666	PREB	4	Housekeeping	4.0	1	8	0	9	False
chr2	27210041	27214041	ATRAID	3	Housekeeping	4.0	4	5	0	9	False
chr2	27368496	27372496	SNX17	1	Housekeeping	4.0	4	5	0	10	False
chr2	27425790	27429790	NRBP1	3	Housekeeping	4.0	2	8	0	11	False
chr2	27661426	27665426	SLC4A1AP	2	Housekeeping	4.0	4	4	0	9	False
chr2	27769717	27773717	MRPL33	3	Housekeeping	4.0	1	7	0	9	False
chr2	30144941	30148941	YPEL5	2	Housekeeping	4.0	2	8	0	10	False
chr2	32037805	32041805	DPY30	7	Housekeeping	4.0	1	6	0	7	False
chr2	33597347	33601347	FAM98A	1	Housekeeping	4.0	2	6	0	9	False
chr2	37194488	37198488	CEBPZOS	5	Housekeeping	4.0	2	5	0	8	False
chr2	37229596	37233596	CEBPZ	2	Housekeeping	4.0	1	9	0	10	False
chr2	38375285	38379285	ATL2	1	Housekeeping	4.0	2	8	0	10	False
chr2	42423088	42427088	COX7A2L	1	Housekeeping	4.0	0	4	0	5	False
chr2	53785009	53789009	ERLEC1	2	Housekeeping	4.0	2	9	0	11	False
chr2	55229903	55233903	RPS27A	3	Housekeeping	4.0	3	3	0	7	False
chr2	55517604	55521604	CFAP36	4	Housekeeping	4.0	1	6	0	7	False
chr2	61469087	61473087	USP34	3	Housekeeping	4.0	2	10	0	12	False
chr2	64017428	64021428	VPS54	2	Housekeeping	4.0	2	9	0	12	False
chr2	65128331	65132331	RAB1A	2	Housekeeping	4.0	1	11	0	12	False
chr2	65225788	65229788	ACTR2	3	Housekeeping	4.0	1	6	0	7	False
chr2	68155888	68159888	PNO1	3	Housekeeping	4.0	3	7	0	10	False
chr2	70085477	70089477	PCBP1	0	Housekeeping	4.0	7	5	0	12	True
chr2	70255386	70259386	PCYOX1	3	Housekeeping	4.0	1	4	0	8	False
chr2	70291740	70295740	SNRPG	6	Housekeeping	4.0	4	6	0	10	False
chr2	70992873	70996873	TEX261	3	Housekeeping	4.0	3	9	0	12	False
chr2	71128310	71132310	MPHOSPH10	2	Housekeeping	4.0	3	6	0	11	False
chr2	73212222	73216222	SMYD5	4	Housekeeping	4.0	1	12	0	13	False
chr2	73231239	73235239	PRADC1	3	Housekeeping	4.0	2	6	0	8	False
chr2	73778173	73782173	DUSP11	4	Housekeeping	4.0	1	3	0	5	False
chr2	74176898	74180898	MOB1A	4	Housekeeping	4.0	2	9	0	11	False
chr2	74453087	74457087	INO80B	1	Housekeeping	4.0	2	6	0	9	False
chr2	74453088	74457088	INO80B-WBP1	1	Housekeeping	4.0	2	6	0	9	False
chr2	74470687	74474687	MRPL53	7	Housekeeping	4.0	1	8	0	9	False
chr2	84903656	84907656	TMSB10	3	Housekeeping	4.0	1	8	0	9	False
chr2	84969093	84973093	KCMF1	0	Housekeeping	4.0	2	12	0	14	True
chr2	85582431	85586431	VAMP5	3	Housekeeping	4.0	1	7	0	8	False
